type,id,kenteken,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,co2_uitstoot_g_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,afbeelding_pad
Nieuw,volvo-xc40-recharge-044,VBL-62-X,,Volvo,XC40,Recharge,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,238,,460,0,500,0,0,Nieuw,59040,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,7,"navigatiesysteem, led koplampen, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volvo_xc40_bruin-metallic_herkleurd.jpg
Nieuw,volvo-xc40-recharge-045,KNV-63-D,,Volvo,XC40,Recharge,Wit,2026,SUV,Elektrisch,Automaat,5,5,238,,460,0,500,0,0,Nieuw,57290,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, airconditioning, cruise control, apple carplay android auto",images/volvo_xc40_wit.jpg
Nieuw,volvo-xc40-recharge-046,XMT-72-R,,Volvo,XC40,Recharge,Wit,2026,SUV,Elektrisch,Automaat,5,5,238,,460,0,500,0,0,Nieuw,58140,True,True,True,False,True,False,True,True,False,False,False,True,True,False,False,False,8,"parkeersensoren achter, stoelverwarming, led koplampen, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc40_wit.jpg
Nieuw,volvo-xc40-recharge-047,TCM-22-C,,Volvo,XC40,Recharge,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,238,,460,0,500,0,0,Nieuw,59890,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volvo_xc40_bruin-metallic_herkleurd.jpg
Nieuw,volvo-xc40-recharge-048,ZGW-68-S,,Volvo,XC40,Recharge,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,238,,460,0,500,0,0,Nieuw,57940,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volvo_xc40_grijs-metallic.jpg
Nieuw,volvo-xc60-core-001,DVN-89-G,,Volvo,XC60,Core,Wit,2026,SUV,PHEV,Automaat,5,5,350,55,,20,500,0,0,Nieuw,74840,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_wit.jpg
Nieuw,volvo-xc60-core-002,TGB-32-G,,Volvo,XC60,Core,Wit,2026,SUV,PHEV,Automaat,5,5,350,55,,28,500,0,0,Nieuw,73140,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_wit.jpg
Nieuw,volvo-xc60-core-003,GFR-92-D,,Volvo,XC60,Core,Rood metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,32,500,0,0,Nieuw,77540,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,12,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_rood-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-004,WVK-39-D,,Volvo,XC60,Core,Bruin metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,21,500,0,0,Nieuw,75890,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, lane assist, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_bruin-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-005,FBM-88-B,,Volvo,XC60,Core,Rood metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,32,500,0,0,Nieuw,76340,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_rood-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-006,LDM-52-Z,,Volvo,XC60,Core,Blauw metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,36,500,0,0,Nieuw,74490,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,7,"navigatiesysteem, parkeersensoren achter, led koplampen, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_blauw-metallic.jpg
Nieuw,volvo-xc60-core-007,JNL-40-R,,Volvo,XC60,Core,Wit,2026,SUV,PHEV,Automaat,5,5,350,55,,18,500,0,0,Nieuw,71090,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4,"elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_wit.jpg
Nieuw,volvo-xc60-core-008,ZTX-34-D,,Volvo,XC60,Core,Zwart,2026,SUV,PHEV,Automaat,5,5,350,55,,23,500,0,0,Nieuw,72840,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,6,"parkeersensoren achter, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_zwart.jpg
Nieuw,volvo-xc60-core-009,TGB-50-L,,Volvo,XC60,Core,Bruin metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,41,500,0,0,Nieuw,73690,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,6,"navigatiesysteem, achteruitrijcamera, lane assist, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_bruin-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-010,PCK-75-H,,Volvo,XC60,Core,Groen metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,25,500,0,0,Nieuw,75940,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,10,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_groen-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-011,JNS-85-D,,Volvo,XC60,Core,Zilver metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,26,500,0,0,Nieuw,76340,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_zilver-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-012,XXL-57-T,,Volvo,XC60,Core,Grijs metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,39,500,0,0,Nieuw,75090,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,8,"navigatiesysteem, achteruitrijcamera, led koplampen, keyless entry, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_grijs-metallic.jpg
Nieuw,volvo-xc60-core-013,KCX-21-B,,Volvo,XC60,Core,Rood metallic,2026,SUV,PHEV,Automaat,5,5,350,55,,32,500,0,0,Nieuw,71540,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3,"lane assist, parkeersensoren voor, airconditioning",images/volvo_xc60_rood-metallic_herkleurd.jpg
Nieuw,volvo-xc60-core-014,SJK-86-F,,Volvo,XC60,Core,Wit,2026,SUV,PHEV,Automaat,5,5,350,55,,31,500,0,0,Nieuw,75740,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, lane assist, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_wit.jpg
Nieuw,volvo-xc60-core-015,NDG-13-X,,Volvo,XC60,Core,Zwart,2026,SUV,PHEV,Automaat,5,5,350,55,,24,500,0,0,Nieuw,73540,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,6,"parkeersensoren achter, led koplampen, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_zwart.jpg
Nieuw,volvo-xc60-core-016,JRV-07-S,,Volvo,XC60,Core,Zwart,2026,SUV,PHEV,Automaat,5,5,350,55,,23,500,0,0,Nieuw,75140,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_zwart.jpg
Nieuw,volvo-xc60-core-017,XXS-87-V,,Volvo,XC60,Core,Zwart,2026,SUV,PHEV,Automaat,5,5,350,55,,35,500,0,0,Nieuw,76090,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, parkeersensoren voor, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_xc60_zwart.jpg
Nieuw,volvo-v60-momentum-001,GTP-73-F,,Volvo,V60,Momentum,Wit,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58590,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,10,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, lane assist, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_wit.jpg
Nieuw,volvo-v60-momentum-002,JGR-69-F,,Volvo,V60,Momentum,Grijs metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57540,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_grijs-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-003,VPR-94-W,,Volvo,V60,Momentum,Bruin metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58340,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, lane assist, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_bruin-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-004,CXP-95-N,,Volvo,V60,Momentum,Rood metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,59090,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,10,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_rood-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-005,VRT-31-M,,Volvo,V60,Momentum,Wit,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57590,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control",images/volvo_v60_wit.jpg
Nieuw,volvo-v60-momentum-006,PJR-26-J,,Volvo,V60,Momentum,Wit,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,59040,True,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,10,"navigatiesysteem, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_wit.jpg
Nieuw,volvo-v60-momentum-007,FFV-64-K,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57140,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,7,"parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, trekhaak, airconditioning, cruise control",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-008,GWZ-00-P,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56890,True,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,8,"parkeersensoren achter, stoelverwarming, lane assist, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-009,ZVC-41-N,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,59490,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-010,TCV-34-X,,Volvo,V60,Momentum,Bruin metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57640,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, lane assist, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_bruin-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-011,DRR-50-M,,Volvo,V60,Momentum,Rood metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57840,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,True,8,"parkeersensoren achter, achteruitrijcamera, lane assist, adaptive cruise control, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_rood-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-012,HCG-72-P,,Volvo,V60,Momentum,Zilver metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58140,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_zilver-metallic.jpg
Nieuw,volvo-v60-momentum-013,LDG-48-S,,Volvo,V60,Momentum,Bruin metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58440,True,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,9,"navigatiesysteem, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_bruin-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-014,DCF-79-Z,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,59040,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-015,XLN-29-R,,Volvo,V60,Momentum,Grijs metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,55390,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,4,"led koplampen, keyless entry, airconditioning, cruise control",images/volvo_v60_grijs-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-016,VPC-78-K,,Volvo,V60,Momentum,Zilver metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56040,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,5,"navigatiesysteem, keyless entry, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_zilver-metallic.jpg
Nieuw,volvo-v60-momentum-017,CHN-69-W,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,55340,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,5,"parkeersensoren achter, keyless entry, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-018,NPP-08-J,,Volvo,V60,Momentum,Grijs metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56940,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,7,"navigatiesysteem, stoelverwarming, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_grijs-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-019,XNX-85-K,,Volvo,V60,Momentum,Blauw metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57440,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_blauw-metallic.jpg
Nieuw,volvo-v60-momentum-020,FBT-41-H,,Volvo,V60,Momentum,Zilver metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58990,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,8,"navigatiesysteem, lane assist, trekhaak, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_zilver-metallic.jpg
Nieuw,volvo-v60-momentum-021,KXR-31-W,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57990,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-022,DNW-87-K,,Volvo,V60,Momentum,Groen metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,59140,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_groen-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-023,KDC-01-D,,Volvo,V60,Momentum,Wit,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56290,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_wit.jpg
Nieuw,volvo-v60-momentum-024,CXH-68-D,,Volvo,V60,Momentum,Grijs metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,55240,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3,"navigatiesysteem, achteruitrijcamera, airconditioning",images/volvo_v60_grijs-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-025,ZTT-07-M,,Volvo,V60,Momentum,Rood metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56990,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,6,"navigatiesysteem, achteruitrijcamera, lane assist, camera 360 graden, airconditioning, apple carplay android auto",images/volvo_v60_rood-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-026,LSM-28-N,,Volvo,V60,Momentum,Blauw metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,54790,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,"parkeersensoren achter, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_blauw-metallic.jpg
Nieuw,volvo-v60-momentum-027,XCV-72-G,,Volvo,V60,Momentum,Rood metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56590,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,6,"led koplampen, keyless entry, elektrische achterklep, camera 360 graden, airconditioning, cruise control",images/volvo_v60_rood-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-028,GPV-24-G,,Volvo,V60,Momentum,Blauw metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58290,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_blauw-metallic.jpg
Nieuw,volvo-v60-momentum-029,MDN-51-C,,Volvo,V60,Momentum,Rood metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,58290,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, led koplampen, lane assist, adaptive cruise control, airconditioning, cruise control",images/volvo_v60_rood-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-030,KHK-62-P,,Volvo,V60,Momentum,Rood metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,56690,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,7,"parkeersensoren achter, achteruitrijcamera, trekhaak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_rood-metallic_herkleurd.jpg
Nieuw,volvo-v60-momentum-031,FSM-95-X,,Volvo,V60,Momentum,Zilver metallic,2026,Stationwagon,Hybride,Automaat,5,5,250,5.6,,133,600,0,0,Nieuw,57440,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, airconditioning, cruise control, apple carplay android auto",images/volvo_v60_zilver-metallic.jpg
Nieuw,mini-cooper-classic-001,KZV-30-J,,MINI,Cooper,Classic,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,39740,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, parkeersensoren voor, trekhaak, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_blauw-metallic.jpg
Nieuw,mini-cooper-classic-002,JFM-24-K,,MINI,Cooper,Classic,Wit,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,34740,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_wit.jpg
Nieuw,mini-cooper-classic-003,LJF-13-B,,MINI,Cooper,Classic,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,36840,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_grijs-metallic.jpg
Nieuw,mini-cooper-classic-004,LTX-27-V,,MINI,Cooper,Classic,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,35740,True,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,8,"achteruitrijcamera, keyless entry, lane assist, adaptive cruise control, trekhaak, elektrische achterklep, airconditioning, apple carplay android auto",images/mini_cooper_groen-metallic_herkleurd.jpg
Nieuw,mini-cooper-classic-005,KTS-60-S,,MINI,Cooper,Classic,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,33940,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,6,"parkeersensoren achter, stoelverwarming, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_zilver-metallic.jpg
Nieuw,mini-cooper-classic-006,XPD-49-S,,MINI,Cooper,Classic,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,36540,True,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,9,"navigatiesysteem, achteruitrijcamera, stoelverwarming, keyless entry, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_grijs-metallic.jpg
Nieuw,mini-cooper-classic-007,FBJ-88-W,,MINI,Cooper,Classic,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,33890,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,6,"parkeersensoren achter, achteruitrijcamera, keyless entry, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_bruin-metallic_herkleurd.jpg
Nieuw,mini-cooper-classic-008,FHN-34-B,,MINI,Cooper,Classic,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,37790,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, parkeersensoren voor, adaptive cruise control, panoramadak, camera 360 graden, airconditioning, cruise control",images/mini_cooper_grijs-metallic.jpg
Nieuw,mini-cooper-classic-009,CDZ-36-J,,MINI,Cooper,Classic,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,32290,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",images/mini_cooper_blauw-metallic.jpg
Nieuw,mini-cooper-classic-010,ZSC-04-D,,MINI,Cooper,Classic,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,35840,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, parkeersensoren voor, trekhaak, airconditioning, apple carplay android auto",images/mini_cooper_zilver-metallic.jpg
Nieuw,mini-cooper-classic-011,FDB-60-B,,MINI,Cooper,Classic,Wit,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,34440,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,7,"navigatiesysteem, stoelverwarming, keyless entry, lane assist, airconditioning, cruise control, apple carplay android auto",images/mini_cooper_wit.jpg
Nieuw,mini-cooper-classic-012,XBF-70-P,,MINI,Cooper,Classic,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,115,5.5,,130,350,0,0,Nieuw,33340,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,5,"achteruitrijcamera, keyless entry, parkeersensoren voor, airconditioning, apple carplay android auto",images/mini_cooper_zilver-metallic.jpg
